WAP96,WAP100,WAP101,WAP102,WAP104,WAP105,WAP106,WAP107,WAP108,WAP112,WAP114,WAP115,WAP116,WAP117,WAP118,LABEL,X,Y,DEVICE
100,-79,100,100,100,100,100,100,-69,-93,100,100,100,-89,100,4715,37.3,6.1,1F61
100,-86,100,100,100,100,100,100,-68,-93,100,100,100,-94,100,4715,37.3,6.1,1F61
100,-82,100,100,100,100,100,100,-67,-95,100,100,100,-93,100,4715,37.3,6.1,1F61
100,-85,100,100,100,100,100,100,-70,100,100,100,100,-92,100,4715,37.3,6.1,1F61
100,-87,100,100,100,100,100,100,-63,100,100,100,100,-95,100,4715,37.3,6.1,1F61
100,-81,100,100,100,100,-96,100,-62,100,100,100,100,100,100,4715,37.3,6.1,1F61
100,-88,100,100,100,100,100,100,-70,100,100,100,100,-91,100,4715,37.3,6.1,1F61
100,-83,100,100,-94,100,100,100,-71,-87,100,100,100,-91,100,4715,37.3,6.1,2055
100,-75,-97,100,-94,100,-96,100,-62,-93,100,100,100,-87,100,4715,37.3,6.1,2055
100,-75,100,100,100,100,100,100,-62,-88,100,100,100,-85,100,4715,37.3,6.1,2055
100,-76,100,100,100,100,-93,100,-62,-91,100,100,100,-87,100,4715,37.3,6.1,2055
100,-75,100,100,100,100,-93,100,-67,-86,100,100,100,-87,100,4715,37.3,6.1,2055
100,-76,100,100,-98,100,-92,100,-67,-87,100,100,100,-85,100,4715,37.3,6.1,2055
100,-78,100,100,100,100,-93,100,-62,-85,100,100,100,-85,100,4715,37.3,6.1,2055
100,-75,100,100,-96,100,-93,100,-57,-91,-98,100,100,-83,100,4715,37.3,6.1,2055
100,-93,100,100,100,100,-94,100,-61,-91,100,100,100,100,100,4715,37.3,6.1,2055
100,-89,100,100,100,100,100,100,-72,-93,100,100,100,-97,100,4715,37.3,6.1,2005
100,-89,100,100,100,100,100,100,-68,100,100,100,100,-93,100,4715,37.3,6.1,2005
100,-92,100,100,100,100,100,100,-67,-95,100,100,100,100,100,4715,37.3,6.1,2005
100,-93,100,100,100,100,100,100,-72,-95,100,100,100,-94,100,4715,37.3,6.1,2005
100,-90,100,100,100,100,100,100,-75,100,100,100,100,-88,100,4713,37.3,3.8,104D
100,-92,100,100,100,100,100,100,-76,100,100,100,100,-91,100,4713,37.3,3.8,104D
100,-91,100,100,100,100,100,100,-81,100,100,100,100,-94,100,4713,37.3,3.8,1002
100,-89,100,100,100,100,100,100,-80,100,100,100,100,-94,100,4713,37.3,3.8,1002
100,-85,100,100,100,100,100,100,-81,-95,100,100,100,100,100,4713,37.3,3.8,1002
100,-85,100,100,100,100,100,100,-81,100,100,100,100,-98,100,4713,37.3,3.8,1002
100,-86,100,100,100,100,100,100,-80,100,100,100,100,-96,100,4713,37.3,3.8,1002
100,-93,100,100,100,100,100,100,-73,-91,100,100,100,100,100,4713,37.3,3.8,10CE
100,-84,100,100,100,100,100,100,-75,100,100,100,100,-96,100,4713,37.3,3.8,10CE
100,-88,100,100,100,100,100,100,-77,-95,100,100,100,100,100,4713,37.3,3.8,10CE
100,-90,100,100,100,100,100,100,-71,-89,100,100,100,-95,100,4713,37.3,3.8,10CE
100,-82,100,100,100,100,100,100,-75,-93,100,100,100,-93,100,4713,37.3,3.8,10CE
100,-86,100,100,100,100,100,100,-78,-95,100,100,100,-98,100,4713,37.3,3.8,10CE
100,-85,100,100,100,100,100,100,-75,-90,-99,100,100,100,100,4713,37.3,3.8,10CE
100,-86,100,100,100,100,100,100,-78,100,100,100,100,-97,100,4713,37.3,3.8,10CE
100,-87,100,100,100,100,100,100,-75,-92,100,100,100,100,100,4713,37.3,3.8,1210
100,-84,100,100,100,100,100,100,-76,-93,-97,100,100,-96,100,4713,37.3,3.8,1210
100,-87,100,100,100,100,100,100,-75,-93,100,100,100,-91,100,4713,37.3,3.8,1210
100,-94,100,100,100,100,100,100,-81,-93,100,100,100,100,100,4713,37.3,3.8,1210
100,-81,100,100,100,100,100,100,-76,-97,100,100,100,-96,100,4713,37.3,3.8,1210
100,-81,100,100,100,100,100,100,-81,100,100,100,100,-93,100,4713,37.3,3.8,1210
100,-90,100,100,100,100,100,100,-73,100,100,100,100,-94,100,4713,37.3,3.8,1210
100,-87,100,100,100,100,100,100,-72,100,100,100,100,-93,100,4713,37.3,3.8,1210
100,-88,100,100,100,100,100,100,-87,100,100,100,100,-96,100,4713,37.3,3.8,1211
100,-86,100,100,100,100,100,100,-84,100,100,100,100,-95,100,4713,37.3,3.8,1211
100,-89,100,100,100,100,100,100,-85,-91,100,100,100,100,100,4713,37.3,3.8,1211
100,-89,100,100,100,100,100,100,-76,-95,100,100,100,100,100,4713,37.3,3.8,1211
100,-93,100,100,100,100,100,100,-78,-98,100,100,100,-94,100,4713,37.3,3.8,1211
100,-88,100,100,100,100,100,100,-86,-94,100,100,100,100,100,4713,37.3,3.8,1211
100,-85,100,100,100,100,100,100,-77,100,100,100,100,-95,100,4713,37.3,3.8,1212
100,-85,100,100,100,100,100,100,-91,-95,100,100,100,-90,100,4713,37.3,3.8,1212
100,-86,100,100,100,100,-95,100,-79,-94,100,100,100,-91,100,4713,37.3,3.8,1212
100,-88,100,100,100,100,100,100,-75,100,-98,100,100,100,100,4713,37.3,3.8,1212
100,-85,100,100,100,100,100,100,-75,100,-99,100,100,-90,100,4713,37.3,3.8,1212
100,-83,100,100,100,100,-95,100,-78,-94,100,100,100,-88,100,4713,37.3,3.8,1212
100,100,100,100,100,100,100,100,-83,-94,-96,100,100,-90,100,4713,37.3,3.8,1212
100,-83,100,100,100,100,100,100,-75,-94,-97,100,100,100,100,4713,37.3,3.8,1210
100,-84,100,100,100,100,100,100,-72,-94,100,100,100,-93,100,4713,37.3,3.8,1210
100,-83,100,100,100,100,100,100,-80,100,100,100,100,-92,100,4713,37.3,3.8,1210
100,-88,100,100,100,100,100,100,-75,100,-96,100,100,-95,100,4713,37.3,3.8,1210
100,-83,100,100,100,100,-91,100,-70,-90,100,100,100,-96,100,4713,37.3,3.8,1210
100,-82,100,100,100,100,100,100,-71,-95,100,100,100,-86,100,4713,37.3,3.8,1210
100,-85,100,100,100,100,100,100,-77,-97,100,100,100,-91,100,4713,37.3,3.8,1210
100,-81,100,100,100,100,100,100,-79,-88,100,100,100,100,100,4713,37.3,3.8,1210
100,-81,100,100,100,100,100,100,-74,-88,-94,100,100,-97,100,4713,37.3,3.8,1210
100,-89,100,100,100,100,100,100,-77,-91,100,100,100,100,100,4713,37.3,3.8,121D
100,-90,100,100,100,100,100,100,-78,100,100,100,100,-93,100,4713,37.3,3.8,121D
100,-85,100,100,100,100,100,100,-72,-92,100,100,100,-93,100,4713,37.3,3.8,121D
100,-88,100,100,100,100,100,100,-78,-95,100,100,100,100,100,4713,37.3,3.8,121D
100,-86,100,100,100,100,100,100,-80,-91,100,100,100,-93,100,4713,37.3,3.8,121D
100,-87,100,100,100,100,100,100,-81,-93,100,100,100,-91,100,4713,37.3,3.8,121D
100,-87,100,100,100,100,100,100,-76,-89,100,100,100,100,100,4713,37.3,3.8,121D
100,-85,100,100,100,100,100,100,-77,-93,100,100,100,100,100,4713,37.3,3.8,1F61
100,100,100,100,100,100,100,100,-67,-94,-94,100,100,-93,100,4713,37.3,3.8,1F61
100,-87,100,100,100,100,100,100,-79,100,-98,100,100,100,100,4713,37.3,3.8,1F61
100,-88,100,100,100,100,100,100,-70,100,100,100,100,-94,100,4713,37.3,3.8,1F61
100,-81,100,100,100,100,100,100,-76,-95,100,100,100,-88,100,4713,37.3,3.8,2055
100,-82,100,100,100,100,100,100,-75,-97,100,100,100,-89,100,4713,37.3,3.8,2055
100,-84,100,100,-96,100,100,100,-76,-93,100,100,100,-94,100,4713,37.3,3.8,2055
100,-84,100,100,100,100,100,100,-73,-93,100,100,100,-94,100,4713,37.3,3.8,2055
100,-86,100,100,-98,100,-89,100,-67,-91,100,100,100,-89,100,4713,37.3,3.8,2055
100,-81,100,100,100,100,100,100,-76,100,100,100,100,-87,100,4713,37.3,3.8,2055
100,-81,100,100,-100,100,100,100,-83,-91,100,100,100,-90,100,4713,37.3,3.8,2055
100,-83,100,100,100,100,100,100,-66,-93,100,100,100,-89,100,4713,37.3,3.8,2055
100,-94,100,100,100,100,100,100,-81,100,100,100,100,-98,100,4713,37.3,3.8,2005
100,-95,100,100,100,100,100,100,-81,-97,100,100,100,-97,100,4713,37.3,3.8,2005
100,-93,100,100,100,100,100,100,-74,100,100,100,100,-97,100,4713,37.3,3.8,2005
100,-93,100,100,100,100,100,100,-73,100,100,100,100,-95,100,4713,37.3,3.8,2005
100,-81,100,100,100,100,100,100,-75,100,-96,100,100,-89,100,4713,37.3,3.8,2005
100,-81,100,100,100,100,100,100,-79,100,100,100,100,-92,100,4713,37.3,3.8,2005
100,-92,100,100,100,100,100,100,-83,100,100,100,100,-94,100,4713,37.3,3.8,2005
100,-89,100,100,100,100,100,100,-75,-93,100,100,100,100,100,4713,37.3,3.8,2005
100,-86,100,100,100,100,100,100,-78,100,100,100,100,-92,100,4711,37.3,1.5,104D
100,-88,100,100,100,100,100,100,-71,-90,100,100,100,100,100,4711,37.3,1.5,1002
100,-93,100,100,100,100,100,100,-84,100,100,100,100,-95,100,4711,37.3,1.5,1002
100,100,100,100,100,100,100,100,-77,-96,100,100,100,-93,100,4711,37.3,1.5,1002
100,100,100,100,100,100,100,100,-85,-96,100,100,100,-94,100,4711,37.3,1.5,1002
100,-89,100,100,100,100,100,100,-91,100,100,100,100,-95,100,4711,37.3,1.5,1002
100,-92,100,100,100,100,100,100,-87,-95,100,100,100,-97,100,4711,37.3,1.5,1002
100,-87,100,100,100,100,100,100,-81,-93,100,100,100,-97,100,4711,37.3,1.5,10CE
100,-91,100,100,100,100,100,100,-82,-93,100,100,100,100,100,4711,37.3,1.5,10CE
100,-92,100,100,100,100,100,100,-87,-93,100,100,100,100,100,4711,37.3,1.5,10CE
100,-91,100,100,100,100,100,100,-84,-96,100,100,100,100,100,4711,37.3,1.5,10CE
100,-87,100,100,100,100,100,100,-86,-97,100,100,100,100,100,4711,37.3,1.5,10CE
100,-89,100,100,100,100,100,100,-82,-94,100,100,100,100,100,4711,37.3,1.5,10CE
100,-89,100,100,100,100,100,100,-77,100,100,100,100,-93,100,4711,37.3,1.5,1210
100,-88,100,100,100,100,100,100,-77,-96,100,100,100,-92,100,4711,37.3,1.5,1210
100,-93,100,100,100,100,100,100,-77,-95,100,100,100,100,100,4711,37.3,1.5,1210
100,-95,100,100,100,100,100,100,-78,-95,100,100,100,100,100,4711,37.3,1.5,1210
100,-93,100,100,100,100,100,100,-79,100,-98,100,100,100,100,4711,37.3,1.5,1210
100,-89,100,100,100,100,100,100,-80,-94,100,100,100,100,100,4711,37.3,1.5,1210
100,-97,100,100,100,100,100,100,-85,100,100,100,100,-94,100,4711,37.3,1.5,1210
100,-95,100,100,100,100,100,100,-80,-95,-96,100,100,-98,100,4711,37.3,1.5,1210
100,-89,100,100,100,100,100,100,-77,100,100,100,100,-95,100,4711,37.3,1.5,1211
100,-91,100,100,100,100,100,100,-85,-98,100,100,100,100,100,4711,37.3,1.5,1211
100,-89,100,100,100,100,100,100,-84,-95,100,100,100,100,100,4711,37.3,1.5,1211
100,-95,100,100,100,100,100,100,-80,100,-94,100,100,100,100,4711,37.3,1.5,1212
100,-95,100,100,100,100,100,100,-83,-94,100,100,100,-93,100,4711,37.3,1.5,1212
100,-94,100,100,100,100,100,100,-89,-93,-98,100,100,-95,100,4711,37.3,1.5,1212
100,-97,100,100,100,100,100,100,-78,-93,100,100,100,100,100,4711,37.3,1.5,1212
100,-95,100,100,100,100,100,100,-81,-94,100,100,100,100,100,4711,37.3,1.5,1212
100,-95,100,100,100,100,100,100,-87,-91,100,100,100,100,100,4711,37.3,1.5,1212
100,-89,100,100,100,100,100,100,-81,-91,100,100,100,100,100,4711,37.3,1.5,1212
100,-84,-97,100,100,100,100,100,-73,-94,-94,100,100,-88,100,4711,37.3,1.5,1210
100,-90,-98,100,100,100,100,100,-77,-92,100,100,100,-90,100,4711,37.3,1.5,1210
100,-87,100,100,100,100,100,100,-80,-91,-96,100,100,-95,100,4711,37.3,1.5,1210
100,-91,100,100,100,100,-94,100,-77,-96,-96,100,100,-97,100,4711,37.3,1.5,1210
100,-90,100,100,100,100,100,100,-75,-95,100,100,100,100,100,4711,37.3,1.5,1210
100,-97,100,100,100,100,100,100,-77,100,100,100,100,-94,100,4711,37.3,1.5,1210
100,-93,100,100,100,100,100,100,-78,-94,100,100,100,-91,100,4711,37.3,1.5,1210
100,-87,100,100,100,100,-96,100,-79,-95,-97,100,100,-89,100,4711,37.3,1.5,1210
100,-89,100,100,100,100,100,100,-77,-93,100,100,100,-93,100,4711,37.3,1.5,1210
100,-94,100,100,100,100,100,100,-76,-96,100,100,100,-94,100,4711,37.3,1.5,121D
100,-87,100,100,100,100,100,100,-77,-93,100,100,100,100,100,4711,37.3,1.5,121D
100,100,100,100,100,100,100,100,-80,-88,100,100,100,-92,100,4711,37.3,1.5,121D
100,-93,100,100,100,100,100,100,-85,100,100,100,100,-98,100,4711,37.3,1.5,121D
100,-93,100,100,100,100,100,100,-88,100,100,100,100,-97,100,4711,37.3,1.5,1F61
100,-89,100,100,100,100,100,100,-78,-94,100,100,100,100,100,4711,37.3,1.5,1F61
100,-96,100,100,100,100,100,100,-85,100,100,100,100,-96,100,4711,37.3,1.5,1F61
100,-86,100,100,100,100,100,100,-75,-96,-96,100,100,100,100,4711,37.3,1.5,2055
100,-91,100,100,100,100,-95,100,-88,-93,100,100,100,-91,100,4711,37.3,1.5,2055
100,-89,100,100,100,100,100,100,-81,-93,-98,100,100,100,100,4711,37.3,1.5,2055
100,-89,100,100,100,100,100,100,-72,-94,-96,100,100,-88,100,4711,37.3,1.5,2055
100,-86,100,100,100,100,100,100,-73,-94,100,100,100,-89,100,4711,37.3,1.5,2055
100,-85,100,100,100,100,100,100,-76,100,-94,100,100,-91,100,4711,37.3,1.5,2055
100,-83,100,100,100,100,100,100,-75,-95,-94,100,100,-93,100,4711,37.3,1.5,2055
100,-93,100,100,100,100,100,100,-78,-94,100,100,100,-92,100,4711,37.3,1.5,2055
100,-86,100,100,100,100,100,100,-83,-93,100,100,100,-97,100,4711,37.3,1.5,2055
100,-95,100,100,100,100,100,100,-77,-93,-94,100,100,100,100,4711,37.3,1.5,2055
100,-89,100,100,100,100,-94,100,-78,-93,100,100,100,100,100,4711,37.3,1.5,2055
100,-94,100,100,100,100,-94,100,-88,100,-95,100,100,-96,100,4711,37.3,1.5,2055
100,-95,100,100,100,100,100,100,-93,100,-98,100,100,-97,100,4711,37.3,1.5,2005
100,-84,100,100,100,100,100,100,-75,-92,100,100,100,100,100,4735,39.3,6.1,104D
100,-87,100,100,100,100,100,100,-76,-92,-94,100,100,100,100,4735,39.3,6.1,104D
100,-85,100,100,100,100,100,100,-81,-91,-97,100,100,100,100,4735,39.3,6.1,104D
100,-90,100,100,100,100,100,100,-81,-91,100,100,100,100,100,4735,39.3,6.1,104D
100,-89,100,100,100,100,100,100,-75,-91,-96,100,100,-94,100,4735,39.3,6.1,104D
100,-83,100,100,100,100,100,100,-79,-89,-97,100,100,-95,100,4735,39.3,6.1,104D
100,-91,100,100,100,100,100,100,-81,-93,100,100,100,-93,100,4735,39.3,6.1,104D
100,-89,100,100,100,100,-95,100,-76,-95,100,100,100,-91,100,4735,39.3,6.1,104D
100,-88,100,100,100,100,-93,100,-76,-95,100,100,100,-92,100,4735,39.3,6.1,104D
100,-89,100,100,100,100,100,100,-81,-95,100,100,100,100,100,4735,39.3,6.1,1002
100,-88,100,100,100,100,100,100,-81,-93,100,100,100,100,100,4735,39.3,6.1,1002
100,-93,100,100,100,100,-95,100,-87,100,100,100,100,100,100,4735,39.3,6.1,1002
100,-93,100,100,100,100,100,100,-86,100,100,100,100,-94,100,4735,39.3,6.1,1002
100,-85,100,100,100,100,100,100,-79,-94,100,100,100,-95,100,4735,39.3,6.1,1002
100,-87,100,100,100,100,100,100,-76,-94,100,100,100,-97,100,4735,39.3,6.1,1002
100,-87,100,100,100,100,100,100,-83,-95,100,100,100,-97,100,4735,39.3,6.1,1002
100,-94,100,100,100,100,100,100,-80,-96,100,100,100,100,100,4735,39.3,6.1,1002
100,-88,100,100,100,100,100,100,-75,-92,100,100,100,100,100,4735,39.3,6.1,10CE
100,-85,100,100,-96,100,100,100,-73,-93,100,100,100,100,100,4735,39.3,6.1,10CE
100,-89,100,100,100,100,-95,100,-83,100,100,100,100,100,100,4735,39.3,6.1,10CE
100,-89,100,100,100,100,100,100,-78,-91,100,100,100,-92,100,4735,39.3,6.1,10CE
100,-91,100,100,100,100,100,100,-75,100,100,100,100,-93,100,4735,39.3,6.1,10CE
100,-87,100,100,100,100,100,100,-74,-93,100,100,100,-97,100,4735,39.3,6.1,10CE
100,-93,100,100,100,100,100,100,-74,-89,100,100,100,-95,100,4735,39.3,6.1,10CE
100,-91,100,100,100,100,100,100,-79,-90,100,100,100,-95,100,4735,39.3,6.1,10CE
100,-89,100,100,100,100,-93,100,-83,-95,-99,100,100,-97,100,4735,39.3,6.1,1210
100,-89,100,100,100,100,100,100,-68,-93,100,100,100,-89,100,4735,39.3,6.1,1210
100,-83,100,100,100,100,100,100,-72,-90,100,100,100,100,100,4735,39.3,6.1,1210
100,-86,100,100,100,100,100,100,-69,-91,-96,100,100,100,100,4735,39.3,6.1,1210
100,-89,100,100,100,100,100,100,-68,-91,100,100,100,-93,100,4735,39.3,6.1,1210
100,-89,100,100,100,100,100,100,-69,100,100,100,100,-91,100,4735,39.3,6.1,1210
100,-82,100,100,100,100,100,100,-71,-89,100,100,100,-90,100,4735,39.3,6.1,1210
100,100,100,100,100,100,100,100,-83,-89,100,100,100,-97,100,4735,39.3,6.1,1210
100,-93,100,100,100,100,100,100,-75,-95,100,100,100,-96,100,4735,39.3,6.1,1211
100,-93,100,100,100,100,100,100,-81,100,100,100,100,-93,100,4735,39.3,6.1,1211
100,-87,100,100,100,100,-96,100,-78,-95,100,100,100,100,100,4735,39.3,6.1,1211
100,-93,100,100,100,100,100,100,-74,-94,100,100,100,100,100,4735,39.3,6.1,1211
100,-91,100,100,100,100,-95,100,-80,-93,100,100,100,100,100,4735,39.3,6.1,1211
100,-87,100,100,100,100,100,100,-81,-92,100,100,100,-97,100,4735,39.3,6.1,1211
100,-85,100,100,100,100,100,100,-76,100,100,100,100,-96,100,4735,39.3,6.1,1212
100,-89,100,100,100,100,-95,100,-73,-89,100,100,100,-93,100,4735,39.3,6.1,1212
100,-93,100,100,100,100,100,100,-75,100,100,100,100,-96,100,4735,39.3,6.1,1212
100,-86,100,100,100,100,100,100,-75,100,100,100,100,-93,100,4735,39.3,6.1,1212
100,-85,100,100,100,100,100,100,-71,-94,100,100,100,100,100,4735,39.3,6.1,1212
100,-89,100,100,100,100,100,100,-71,-95,100,100,100,-95,100,4735,39.3,6.1,1212
100,-85,100,100,100,100,100,100,-72,-93,100,100,100,-97,100,4735,39.3,6.1,1212
100,-85,100,100,100,100,100,100,-72,-93,100,100,100,100,100,4735,39.3,6.1,1212
100,-89,100,100,100,100,100,100,-72,-88,100,100,100,-93,100,4735,39.3,6.1,1210
100,-80,100,100,-94,100,-94,100,-73,-87,-97,100,100,-87,100,4735,39.3,6.1,1210
100,-93,100,100,100,100,100,100,-75,-87,100,100,100,-97,100,4735,39.3,6.1,1210
100,-82,100,100,100,100,100,100,-82,-86,100,100,100,-93,100,4735,39.3,6.1,1210
100,-85,100,100,100,100,100,100,-74,-91,100,100,100,-94,100,4735,39.3,6.1,1210
100,-80,100,100,100,100,-93,100,-69,-95,100,100,100,100,100,4735,39.3,6.1,1210
100,-79,100,100,100,100,-88,100,-66,-89,100,100,100,-97,100,4735,39.3,6.1,1210
100,-83,100,100,-99,100,-89,100,-79,-88,-96,100,100,-95,100,4735,39.3,6.1,1210
100,-80,100,100,100,100,100,100,-67,-89,100,100,100,-95,100,4735,39.3,6.1,121D
100,-79,100,100,100,100,100,100,-65,-95,100,100,100,-91,100,4735,39.3,6.1,121D
100,-86,100,100,100,100,-96,100,-66,-88,100,100,100,100,100,4735,39.3,6.1,121D
100,-87,100,100,100,100,100,100,-78,-89,-96,100,100,100,100,4735,39.3,6.1,121D
100,-84,100,100,100,100,-93,100,-77,-88,-97,100,100,100,100,4735,39.3,6.1,121D
100,-90,100,100,100,100,100,100,-67,-94,100,100,100,100,100,4735,39.3,6.1,121D
100,-91,100,100,100,100,100,100,-65,-94,100,100,100,100,100,4735,39.3,6.1,121D
100,-85,100,100,100,100,100,100,-68,-88,100,100,100,100,100,4735,39.3,6.1,121D
100,-81,100,100,100,100,-93,100,-70,-91,100,100,100,-96,100,4735,39.3,6.1,121D
100,-85,100,100,100,100,100,100,-82,-91,100,100,100,-93,100,4735,39.3,6.1,1F61
100,-92,100,100,100,100,100,100,-76,-97,100,100,100,100,100,4735,39.3,6.1,1F61
100,-89,100,100,100,100,100,100,-72,-90,100,100,100,100,100,4735,39.3,6.1,1F61
100,100,100,100,100,100,100,100,-72,-90,100,100,100,-91,100,4735,39.3,6.1,1F61
100,100,100,100,100,100,100,100,-73,-93,100,100,100,-92,100,4735,39.3,6.1,1F61
100,100,100,100,100,100,-94,100,-71,-95,100,100,100,-94,100,4735,39.3,6.1,1F61
100,-86,100,100,100,100,100,100,-73,-92,100,100,100,-94,100,4735,39.3,6.1,1F61
100,-93,100,100,100,100,100,100,-75,-94,100,100,100,-93,100,4735,39.3,6.1,1F61
100,-86,100,100,100,100,100,100,-75,-95,100,100,100,-92,100,4735,39.3,6.1,1F61
100,-82,100,100,100,100,100,100,-74,-86,100,100,100,-94,100,4735,39.3,6.1,2055
100,-79,100,100,100,100,-94,100,-71,-91,100,100,100,-93,100,4735,39.3,6.1,2055
100,-84,100,100,100,100,-97,100,-75,-91,100,100,100,100,100,4735,39.3,6.1,2055
100,-84,100,100,100,100,-96,100,-74,-98,100,100,100,-93,100,4735,39.3,6.1,2055
100,-93,100,100,100,100,-91,100,-78,-88,100,100,100,-94,100,4735,39.3,6.1,2055
100,-81,100,100,-97,100,-93,100,-75,-88,100,100,100,-94,100,4735,39.3,6.1,2055
100,-79,100,100,-95,100,-93,100,-68,-88,-93,100,100,100,100,4735,39.3,6.1,2055
100,-81,100,100,100,100,-88,100,-67,-89,-96,100,100,-91,100,4735,39.3,6.1,2055
100,-80,100,100,100,100,-88,100,-67,-88,100,100,100,-97,100,4735,39.3,6.1,2055
100,-93,100,100,100,100,100,100,-78,-95,100,100,100,-97,100,4735,39.3,6.1,2005
100,100,100,100,100,100,100,100,-76,-93,100,100,100,-97,100,4735,39.3,6.1,2005
100,-97,100,100,100,100,100,100,-75,-96,100,100,100,100,100,4735,39.3,6.1,2005
100,-89,100,100,100,100,100,100,-85,-95,100,100,100,100,100,4733,39.3,3.8,104D
100,-92,100,100,100,100,100,100,-81,-93,100,100,100,100,100,4733,39.3,3.8,1002
100,-98,100,100,100,100,100,100,-84,-96,100,100,100,100,100,4733,39.3,3.8,1002
100,-90,100,100,100,100,100,100,-88,-95,100,100,100,100,100,4733,39.3,3.8,1002
100,-93,100,100,100,100,100,100,-88,100,100,100,100,-98,100,4733,39.3,3.8,1002
100,-92,100,100,100,100,100,100,-77,-94,100,100,100,100,100,4733,39.3,3.8,10CE
100,-85,100,100,100,100,100,100,-80,100,100,100,100,-94,100,4733,39.3,3.8,10CE
100,-85,100,100,100,100,100,100,-81,100,-98,100,100,100,100,4733,39.3,3.8,10CE
100,-85,100,100,100,100,100,100,-82,-92,-99,100,100,100,100,4733,39.3,3.8,10CE
100,-85,100,100,100,100,100,100,-78,-96,100,100,100,100,100,4733,39.3,3.8,1210
100,-93,100,100,100,100,100,100,-77,-97,100,100,100,-94,100,4733,39.3,3.8,1210
100,-90,100,100,100,100,100,100,-79,-95,100,100,100,-93,100,4733,39.3,3.8,1210
100,-90,100,100,100,100,100,100,-77,-91,100,100,100,100,100,4733,39.3,3.8,1210
100,-84,100,100,100,100,100,100,-76,-92,100,100,100,100,100,4733,39.3,3.8,1210
100,-86,100,100,100,100,100,100,-88,-95,100,100,100,100,100,4733,39.3,3.8,1210
100,-91,100,100,100,100,100,100,-76,-94,100,100,100,-93,100,4733,39.3,3.8,1210
100,-85,100,100,100,100,100,100,-76,-94,100,100,100,100,100,4733,39.3,3.8,1210
100,-81,100,100,100,100,100,100,-76,-91,100,100,100,100,100,4733,39.3,3.8,1210
100,-89,100,100,100,100,100,100,-85,-97,100,100,100,100,100,4733,39.3,3.8,1211
100,-94,100,100,100,100,100,100,-79,100,100,100,100,-96,100,4733,39.3,3.8,1211
100,-93,100,100,100,100,100,100,-87,-96,100,100,100,100,100,4733,39.3,3.8,1211
100,-93,100,100,100,100,100,100,-81,-93,100,100,100,100,100,4733,39.3,3.8,1211
100,-93,100,100,100,100,100,100,-80,-93,100,100,100,100,100,4733,39.3,3.8,1211
100,-87,100,100,100,100,100,100,-91,-96,100,100,100,100,100,4733,39.3,3.8,1211
100,-90,100,100,100,100,100,100,-93,-94,100,100,100,100,100,4733,39.3,3.8,1211
100,-85,100,100,100,100,100,100,-78,100,100,100,100,-96,100,4733,39.3,3.8,1212
100,-78,100,100,100,100,100,100,-76,-98,100,100,100,-88,100,4733,39.3,3.8,1212
100,-81,100,100,100,100,100,100,-77,-95,100,100,100,-91,100,4733,39.3,3.8,1212
100,-81,100,100,100,100,100,100,-82,100,100,100,100,-95,100,4733,39.3,3.8,1212
100,-83,100,100,100,100,100,100,-77,-94,100,100,100,100,100,4733,39.3,3.8,1212
100,-83,100,100,100,100,100,100,-77,-91,100,100,100,100,100,4733,39.3,3.8,1212
100,-82,100,100,100,100,100,100,-76,100,100,100,100,-96,100,4733,39.3,3.8,1212
100,-80,100,100,100,100,100,100,-79,100,100,100,100,-93,100,4733,39.3,3.8,1212
100,-87,100,100,100,100,100,100,-78,-97,100,100,100,-94,100,4733,39.3,3.8,1212
100,-88,100,100,-98,100,100,100,-80,100,100,100,100,-93,100,4733,39.3,3.8,1210
100,-85,100,100,100,100,-94,100,-74,-89,100,100,100,-93,100,4733,39.3,3.8,1210
100,-81,100,100,100,100,-93,100,-76,-89,100,100,100,100,100,4733,39.3,3.8,1210
100,-81,100,100,100,100,100,100,-79,100,100,100,100,-97,100,4733,39.3,3.8,1210
100,-88,100,100,100,100,100,100,-79,-91,100,100,100,100,100,4733,39.3,3.8,1210
100,-86,100,100,100,100,100,100,-81,-89,100,100,100,-94,100,4733,39.3,3.8,1210
100,-82,100,100,100,100,100,100,-74,-89,100,100,100,100,100,4733,39.3,3.8,1210
100,-80,100,100,100,100,100,100,-80,-92,100,100,100,-93,100,4733,39.3,3.8,1210
100,-91,100,100,100,100,100,100,-81,-97,100,100,100,100,100,4733,39.3,3.8,121D
100,-85,100,100,100,100,100,100,-73,100,100,100,100,-93,100,4733,39.3,3.8,1F61
100,-77,100,100,100,100,100,100,-73,100,100,100,100,-94,100,4733,39.3,3.8,1F61
100,-84,100,100,100,100,100,100,-77,-94,100,100,100,100,100,4733,39.3,3.8,1F61
100,-89,100,100,100,100,100,100,-80,-93,100,100,100,-98,100,4733,39.3,3.8,1F61
100,-81,100,100,100,100,-93,100,-73,-95,100,100,100,-97,100,4733,39.3,3.8,2055
100,-78,100,100,100,100,100,100,-78,-91,100,100,100,-94,100,4733,39.3,3.8,2055
100,-84,100,100,100,100,100,100,-78,-92,100,100,100,100,100,4733,39.3,3.8,2055
