WAP96,WAP100,WAP101,WAP102,WAP103,WAP104,WAP105,WAP106,WAP107,WAP108,WAP110,WAP112,WAP114,WAP115,WAP116,WAP117,WAP118,LABEL,X,Y,DEVICE,OLDLABEL,FIXX,FIXY,OLDX,OLDY,ROOMID
100,-93,100,100,100,-96,100,100,100,-87,100,-85,100,100,100,100,100,5133,40.8,10.4,10CE,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,100,100,-93,100,-87,100,-84,100,100,100,-94,100,5133,40.8,10.4,10CE,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,-92,100,-91,100,-93,100,100,100,-94,100,5133,40.8,10.4,10CE,5135,40.6,10.1,9.4,20.1,51
100,-97,100,100,100,100,100,-95,100,-88,100,-85,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-95,100,100,100,-98,100,-91,100,-85,100,-89,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,100,100,-86,100,-85,100,-84,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,-94,100,-95,100,-86,100,-83,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,-95,100,-93,100,-85,100,-82,100,100,100,-95,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,100,100,-95,100,-85,100,-80,100,100,100,-95,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,100,100,-93,100,-89,100,-83,100,100,100,-95,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,-92,100,-91,100,-87,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,100,100,100,100,100,100,-87,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-90,100,100,100,100,100,-91,100,-91,100,-80,100,100,100,-93,100,5133,40.8,10.4,1211,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,100,100,-92,100,-91,100,-88,100,100,100,-93,100,5133,40.8,10.4,1211,5135,40.6,10.1,9.4,20.1,51
100,-95,100,100,100,100,100,-93,100,100,100,-89,100,100,100,100,100,5133,40.8,10.4,1211,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,100,100,-91,100,-83,100,-89,100,100,100,-96,100,5133,40.8,10.4,1211,5135,40.6,10.1,9.4,20.1,51
100,-97,100,100,100,100,100,-92,100,-84,100,-82,100,100,100,-95,100,5133,40.8,10.4,1211,5135,40.6,10.1,9.4,20.1,51
100,-92,100,100,100,100,100,-95,100,-83,100,-85,100,100,100,-97,100,5133,40.8,10.4,1211,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,100,100,100,100,-82,100,-82,100,100,100,100,100,5133,40.8,10.4,1211,5135,40.6,10.1,9.4,20.1,51
100,-94,100,100,100,100,100,100,100,-89,100,-87,100,100,100,-94,100,5133,40.8,10.4,1211,5135,40.6,10.1,9.4,20.1,51
100,-95,100,100,100,100,100,100,100,-92,100,-89,100,100,100,100,100,5133,40.8,10.4,1211,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,-94,100,-90,100,-82,100,-78,100,100,100,-95,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,-94,100,-92,100,-85,100,-78,100,100,100,-92,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,-93,100,-85,100,-75,100,100,100,-92,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,-97,100,100,100,-94,100,-82,100,-85,100,-75,100,100,100,-94,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,-90,100,100,100,-97,100,-92,100,-83,100,-81,100,100,100,-93,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,-90,100,100,100,100,100,-88,100,-82,100,-77,100,100,100,-91,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,-86,100,100,100,100,100,-87,100,-82,100,-75,100,100,100,-93,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,-86,100,100,100,100,100,100,100,-85,100,-77,100,100,100,-91,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,-92,100,100,100,-96,100,100,100,-83,100,-83,100,100,100,100,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,100,100,100,100,-81,100,-86,100,100,100,-90,100,5133,40.8,10.4,1212,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,-97,100,-92,100,-87,100,-78,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,-93,100,-94,100,-88,100,-81,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-94,100,100,100,100,100,-88,100,-84,100,-85,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,100,100,-88,100,-81,100,-76,100,100,100,-91,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-87,100,100,100,100,100,-88,100,-88,100,-78,100,100,100,-89,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-88,100,100,100,-92,100,100,100,-79,100,-75,100,100,100,-93,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,-94,100,-89,100,-86,100,-76,100,100,100,-94,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-88,100,100,100,-94,100,-88,100,-87,100,-77,100,100,100,-91,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-89,100,100,100,-92,100,-88,100,100,100,-77,100,100,100,100,100,5133,40.8,10.4,1210,5135,40.6,10.1,9.4,20.1,51
100,-87,100,100,100,-95,100,-87,100,-78,100,-75,100,100,100,-91,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,-85,100,-85,100,-79,100,100,100,-90,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,-88,100,100,100,-94,100,-85,100,-88,100,-81,100,100,100,-87,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,-87,100,100,100,-92,100,-85,100,-81,100,-75,100,100,100,-87,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,-86,100,100,100,-91,100,-91,100,-80,100,-78,100,100,100,-93,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,-89,100,100,100,-94,100,-90,100,-81,100,-75,-100,100,100,-86,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,-86,100,100,100,100,100,-89,100,-85,100,-85,100,100,100,-89,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,-83,100,100,100,100,100,-95,100,-78,100,-83,100,100,100,-97,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,-93,100,-85,100,-81,100,-83,100,100,100,100,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,-97,100,100,100,100,100,-94,100,-83,100,-83,100,100,100,100,100,5133,40.8,10.4,121D,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,-93,100,-86,100,-81,100,100,100,100,100,5133,40.8,10.4,1F61,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,-92,100,-90,100,-85,100,100,100,-92,100,5133,40.8,10.4,1F61,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,-96,100,-93,100,-89,100,-85,100,100,100,100,100,5133,40.8,10.4,1F61,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,100,100,-87,100,-83,100,100,100,100,100,5133,40.8,10.4,1F61,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,100,100,-88,100,-87,100,-82,100,100,100,100,100,5133,40.8,10.4,1F61,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,100,100,-94,100,-80,100,100,100,100,100,5133,40.8,10.4,1F61,5135,40.6,10.1,9.4,20.1,51
100,-96,100,100,100,100,100,100,100,-93,100,-78,100,100,100,100,100,5133,40.8,10.4,1F61,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,-93,100,-89,100,-81,100,100,100,100,100,5133,40.8,10.4,1F61,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,-90,100,-87,100,-91,100,100,100,100,100,5133,40.8,10.4,1F61,5135,40.6,10.1,9.4,20.1,51
100,-97,100,100,100,-96,100,100,100,-86,100,-88,100,100,100,100,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,-94,100,100,100,100,100,-91,100,-93,100,-92,100,100,100,-93,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,-89,100,100,100,-87,100,100,100,-92,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,-93,100,100,100,-96,100,-89,100,-90,100,-78,100,100,100,-95,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,100,100,-88,100,-82,100,100,100,-94,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,-92,100,100,100,-97,100,-93,100,-87,100,-77,100,100,100,-98,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,100,100,100,100,100,100,100,100,-95,100,-79,100,100,100,100,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,-94,100,100,100,-95,100,-89,100,-90,100,-81,100,100,100,100,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,-95,100,100,100,100,100,-92,100,-87,100,-87,100,100,100,100,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,-96,100,100,100,100,100,100,100,-88,100,-87,100,100,100,100,100,5133,40.8,10.4,2055,5135,40.6,10.1,9.4,20.1,51
100,-94,100,100,100,100,100,100,100,-81,100,-77,100,100,100,-95,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-88,100,100,100,-94,100,-89,100,-85,100,-81,100,100,100,-91,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-88,100,100,100,-92,100,-88,100,-87,100,-83,100,100,100,-93,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-89,100,100,100,-98,100,-92,100,-85,100,-79,100,100,100,-93,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-88,100,100,100,100,100,-93,100,-87,100,-83,100,100,100,-89,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-91,100,100,100,-94,100,-88,100,-91,100,-75,100,100,100,100,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-86,100,100,100,100,100,-91,100,-83,100,-85,100,100,100,-95,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-89,100,100,100,100,100,100,100,-83,100,-83,100,100,100,-98,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-90,100,100,100,-94,100,-93,100,-82,100,-78,100,100,100,-91,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-95,100,100,100,-94,100,100,100,100,100,-81,100,100,100,-91,100,5133,40.8,10.4,2005,5135,40.6,10.1,9.4,20.1,51
100,-92,100,100,100,-96,100,-85,100,-85,100,-88,100,100,100,-88,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,-87,100,100,100,100,100,-85,100,-81,100,-77,100,100,100,100,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,-94,100,-80,100,-81,100,100,100,100,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,-89,100,100,100,100,100,-90,100,-88,100,-81,100,100,100,-88,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,-92,100,-88,100,-91,100,-85,100,100,100,100,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,-94,100,-92,100,-87,100,-81,100,100,100,-89,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,-96,100,-88,100,-85,100,-81,100,100,100,-92,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,-93,100,-81,100,-83,100,100,100,-87,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,-87,100,-89,100,-85,100,100,100,100,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-85,100,-81,100,100,100,100,100,5131,40.8,8.2,104D,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,100,100,100,100,-85,100,-87,100,100,100,-91,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,-92,100,-90,100,-84,100,100,100,100,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,100,100,-87,100,-81,100,-79,100,100,100,-92,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,100,100,-90,100,-87,100,-81,100,100,100,-90,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,-95,100,100,100,100,100,-88,100,-89,100,-90,100,100,100,100,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,100,100,-88,100,-87,100,-81,100,100,100,100,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,-98,100,100,100,100,100,-94,100,-83,100,-85,100,100,100,-91,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-88,100,-88,100,100,100,-95,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,-97,100,100,100,100,100,100,100,-83,100,-84,100,100,100,100,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,100,100,-93,100,100,100,100,100,5131,40.8,8.2,1002,5137,40.6,8.1,9.4,22.1,51
100,-81,100,100,100,100,100,100,100,-75,100,-75,100,100,100,100,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-85,100,100,100,-94,100,-87,100,-75,100,-81,100,100,100,-82,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-86,100,100,100,-90,100,-83,100,-78,100,-74,100,100,100,-88,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-86,100,100,100,-88,100,-83,100,-81,100,-81,100,100,100,-93,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-88,100,100,100,100,100,-90,100,-81,100,-80,100,100,100,-89,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,-94,100,-89,100,-80,100,-82,100,100,100,-93,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-88,100,100,100,-93,100,-86,100,-81,100,-75,100,100,100,-91,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-88,100,100,100,-94,100,-86,100,-85,100,-83,100,100,100,-93,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-87,100,100,100,-98,100,-87,100,-87,100,-91,100,100,100,-93,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,-94,100,-94,100,-81,100,-79,100,100,100,-84,100,5131,40.8,8.2,10CE,5137,40.6,8.1,9.4,22.1,51
100,-92,100,100,100,100,100,-90,100,-87,100,-78,100,100,100,100,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-87,100,100,100,100,100,-87,100,-88,100,-77,100,100,100,-93,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,100,100,100,100,-78,100,-81,100,100,100,-92,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-92,100,100,100,100,100,-95,100,-78,100,-83,100,100,100,-88,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-81,100,-85,100,100,100,-91,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-84,100,100,100,-96,100,-87,100,-86,100,-81,100,100,100,-97,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-85,100,-88,100,100,100,-92,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,100,100,-91,100,-83,100,-88,100,100,100,-91,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-88,100,100,100,100,100,-89,100,-89,100,-87,100,100,100,-92,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,-98,100,-88,100,-89,100,-84,100,100,100,-91,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,-97,100,-86,100,-87,100,-78,100,100,100,100,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-87,100,100,100,-96,100,100,100,-81,100,-83,100,100,100,-94,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,-96,100,-93,100,-81,100,-79,100,100,100,-91,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,-98,100,-91,100,-81,100,-85,100,100,100,-90,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,-88,100,-81,100,-81,100,100,100,-89,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-89,100,100,100,100,100,-87,100,-88,100,-75,100,100,100,-95,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,100,100,-85,100,-83,100,100,100,-96,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,100,100,100,100,-85,100,-84,100,100,100,100,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,100,100,-94,100,-81,100,-78,100,100,100,-93,100,5131,40.8,8.2,1211,5137,40.6,8.1,9.4,22.1,51
100,-86,100,100,100,100,100,-88,100,-85,100,-72,100,100,100,100,100,5131,40.8,8.2,1212,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,100,100,-94,100,100,100,-81,100,100,100,-91,100,5131,40.8,8.2,1212,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,-97,100,100,100,-84,100,-80,100,100,100,-90,100,5131,40.8,8.2,1212,5137,40.6,8.1,9.4,22.1,51
100,-95,100,100,100,-96,100,100,100,-91,100,-87,100,100,100,-89,100,5131,40.8,8.2,1212,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-91,100,-89,100,100,100,100,100,5131,40.8,8.2,1212,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-86,100,-87,100,100,100,100,100,5131,40.8,8.2,1212,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,-98,100,-97,100,-87,100,-85,100,100,100,-88,100,5131,40.8,8.2,1212,5137,40.6,8.1,9.4,22.1,51
100,-97,100,100,100,100,100,-93,100,-91,100,-88,100,100,100,100,100,5131,40.8,8.2,1212,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-90,100,-87,100,100,100,-94,100,5131,40.8,8.2,1212,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,100,100,-92,100,-84,100,-77,100,100,100,100,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,-94,100,-86,100,-82,100,100,100,100,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,-94,100,-93,100,-83,100,-83,100,100,100,-90,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,-97,100,-93,100,-88,100,-84,100,100,100,-91,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,-96,100,-95,100,-82,100,-80,100,100,100,-87,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,-88,100,-88,100,-84,100,100,100,-98,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,100,100,-93,100,-82,100,-84,100,100,100,-91,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-95,100,100,100,100,100,-93,100,-84,100,-87,100,100,100,100,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,100,100,100,100,-84,100,-81,100,100,100,-88,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,100,100,100,100,100,100,-85,100,100,100,-95,100,5131,40.8,8.2,1210,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,100,100,100,100,-89,100,-87,100,100,100,-91,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,100,100,-90,100,-87,100,-83,100,100,100,100,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,-88,100,-87,100,-85,100,100,100,100,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,100,100,-85,100,-81,100,100,100,-95,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,100,100,-91,100,-88,100,-89,100,100,100,-91,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,-87,100,100,100,100,100,-91,100,-85,100,-81,100,100,100,-89,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,100,100,-92,100,-84,100,-82,100,100,100,100,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,100,100,-86,100,-86,100,-90,100,100,100,-92,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,-98,100,-87,100,-82,100,-82,100,100,100,-94,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,100,100,-89,100,-80,100,100,100,-92,100,5131,40.8,8.2,121D,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,-97,100,-91,100,-91,100,-81,100,100,100,-94,100,5131,40.8,8.2,1F61,5137,40.6,8.1,9.4,22.1,51
100,-90,100,100,100,-98,100,-91,100,-87,100,-82,100,100,100,-93,100,5131,40.8,8.2,1F61,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,100,100,100,100,-82,100,-81,100,100,100,-91,100,5131,40.8,8.2,1F61,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,-96,100,-92,100,-86,100,-85,100,100,100,100,100,5131,40.8,8.2,1F61,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,-93,100,-85,100,-87,100,100,100,100,100,5131,40.8,8.2,1F61,5137,40.6,8.1,9.4,22.1,51
100,-89,100,100,100,100,100,-94,100,-85,100,-85,100,100,100,100,100,5131,40.8,8.2,1F61,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,-90,100,-81,100,-81,100,100,100,100,100,5131,40.8,8.2,1F61,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,100,100,100,100,-86,100,-88,100,100,100,-92,100,5131,40.8,8.2,1F61,5137,40.6,8.1,9.4,22.1,51
100,-87,100,100,100,100,100,100,100,-83,100,-81,100,100,100,-93,100,5131,40.8,8.2,1F61,5137,40.6,8.1,9.4,22.1,51
100,-95,100,100,100,100,100,-93,100,-83,100,-87,100,100,100,100,100,5131,40.8,8.2,2055,5137,40.6,8.1,9.4,22.1,51
100,-97,100,100,100,100,100,-95,100,-85,100,-86,100,100,100,100,100,5131,40.8,8.2,2055,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-87,100,-91,100,100,100,-93,100,5131,40.8,8.2,2055,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,-94,100,-87,100,-92,100,100,100,100,100,5131,40.8,8.2,2055,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,100,100,-85,100,-89,100,100,100,100,100,5131,40.8,8.2,2055,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,100,100,-93,100,-83,100,-83,100,100,100,100,100,5131,40.8,8.2,2055,5137,40.6,8.1,9.4,22.1,51
100,-95,100,100,100,100,100,-98,100,-84,100,-87,100,100,100,100,100,5131,40.8,8.2,2055,5137,40.6,8.1,9.4,22.1,51
100,-95,100,100,100,100,100,-93,100,-84,100,-87,100,100,100,-95,100,5131,40.8,8.2,2055,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-87,100,-88,100,100,100,100,100,5131,40.8,8.2,2055,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,100,100,-91,100,-87,100,-81,100,100,100,100,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,100,100,100,100,-82,100,-77,100,100,100,-87,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,-94,100,-87,100,-89,100,-79,100,100,100,-89,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,-94,100,100,100,-98,100,-93,100,-87,100,-78,100,100,100,-93,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,100,100,100,100,-89,100,-80,100,100,100,-92,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,-97,100,100,100,100,100,-90,100,-85,100,-81,100,100,100,-97,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,-91,100,100,100,-100,100,-91,100,-83,100,-85,100,100,100,100,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,-92,100,100,100,100,100,-89,100,-84,100,-85,100,100,100,100,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,100,100,-87,100,-84,100,-78,100,100,100,-87,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,100,100,100,100,-95,100,-87,100,-85,100,-78,100,100,100,-86,100,5131,40.8,8.2,2005,5137,40.6,8.1,9.4,22.1,51
100,-93,100,100,100,-94,100,-89,100,-86,100,-73,100,100,100,100,100,5157,43.1,14.6,104D,5151,42.6,14.1,11.4,16.1,51
100,-91,100,100,100,-97,100,-86,100,-88,100,-73,100,100,100,-92,100,5157,43.1,14.6,104D,5151,42.6,14.1,11.4,16.1,51
100,100,100,100,100,-94,100,-83,100,100,100,-76,100,100,100,-90,100,5157,43.1,14.6,104D,5151,42.6,14.1,11.4,16.1,51
